frequency,1072.4718468476444,Max_Oxygen_LifeTime
0.4,118.00542181680682,0.8914680187822625
0.4,0.0,0.8359040809206278
0.4,52.18724672794624,0.8708120897313306
0.4,5.900599451743884,0.8537678237425901
0.4,0.0,0.8770497712764139
0.4,0.0,0.8785762174611224
0.4,0.0,0.8372462050235656
0.4,140.65617402490378,0.8939331446856179
0.4,0.0,0.8182358075795448
0.4,23.85087774161124,0.8137164261077712
0.4,34.53756789452484,0.7949590313398263
0.4,166.47225164367697,0.7857342037393725
0.42500000000000004,0.0,0.8050210241815935
0.42500000000000004,0.0,0.7768435192056238
0.42500000000000004,55.75242339059522,0.7826324058125824
0.42500000000000004,0.0,0.8461608306977746
0.42500000000000004,0.0,0.7824619773550663
0.42500000000000004,0.0,0.9110407803032047
0.42500000000000004,0.0,0.7947839548334689
0.42500000000000004,0.0,0.852644416160131
0.42500000000000004,0.0,0.7565355482554537
0.42500000000000004,0.0,0.8616430387169728
0.42500000000000004,34.57913322921485,0.8594104259235139
0.42500000000000004,221.37724189299053,0.8319714442634475
0.42500000000000004,104.7479582558562,0.8606791711072438
0.42500000000000004,220.9455297865933,0.8722505059127653
0.42500000000000004,4.04284771073641,0.8111144096326467
0.42500000000000004,117.6794766976092,0.8369905623372914
0.42500000000000004,61.53751218007293,0.9003047343044643
0.42500000000000004,73.1209783083299,0.8910419476384728
0.42500000000000004,65.45497592714975,0.8319100900187415
0.42500000000000004,0.0,0.8515332226171272
0.42500000000000004,0.0,0.833292264809196
0.45,0.0,0.8511489064454287
0.45,0.0,0.930240492867139
0.45,0.0,0.7871852803205086
0.45,0.0,0.8766407429783756
0.45,0.0,0.8629169914369046
0.45,0.0,0.8997764060861648
0.45,0.0,0.9268319237168208
0.45,0.0,0.8323165618899174
0.45,0.0,0.7962666824138577
0.45,0.0,0.8382227600851322
0.45,0.0,0.8352138456676882
0.45,0.0,0.8194193883673982
0.45,0.0,0.8533218692787569
0.45,0.0,0.8158148264909361
0.45,0.0,0.726130259292322
0.45,0.0,0.7758196920968995
0.45,0.0,0.8019852126575849
0.45,0.0,0.8691078051561709
0.45,0.0,0.7500379633126585
0.45,0.0,0.7778348447335088
0.45,0.0,0.7778092804648814
0.45,0.0,0.8031025678448216
0.45,0.0,0.729228648649962
0.45,0.0,0.7190216883293316
0.45,0.0,0.7524188488641564
0.45,0.0,0.9187355494140683
0.45,0.0,0.7704084246972513
0.45,0.0,0.7883502805622419
0.45,0.0,0.7915159891606007
0.47500000000000003,0.0,0.768295111824054
0.47500000000000003,0.0,0.7754786713083507
0.47500000000000003,0.0,0.7255601761019314
0.47500000000000003,0.0,0.717434999389859
0.47500000000000003,0.0,0.6477553245344658
0.47500000000000003,0.0,0.6307757807813782
0.47500000000000003,0.0,0.6686732873388289
0.47500000000000003,0.0,0.505916240766824
0.47500000000000003,0.0,0.6571459325435947
0.47500000000000003,0.0,0.6287988106741926
0.47500000000000003,0.0,0.613993447100558
0.47500000000000003,0.0,0.6615174224788783
0.47500000000000003,0.0,0.6553329998267687
0.47500000000000003,0.0,0.5574616460286904
0.47500000000000003,0.0,0.6074360417691748
0.47500000000000003,0.0,0.49595810599416723
0.47500000000000003,0.0,0.6478371301940737
0.47500000000000003,0.0,0.6524151794198672
0.47500000000000003,0.0,0.6789738412873781
0.47500000000000003,0.0,0.6639153508761279
0.47500000000000003,0.0,0.6366928133571066
0.47500000000000003,0.0,0.6403723637548756
0.47500000000000003,0.0,0.6649098009257333
0.47500000000000003,0.0,0.7172023645453496
0.47500000000000003,0.0,0.6435448894915344
0.5,0.0,0.5771860131308403
0.5,0.0,0.5991418852414753
0.5,0.0,0.5894693601588729
0.5,8.44443606630036,0.5698473637502038
0.5,0.0,0.5921104331555114
0.5,0.0,0.6374798519739147
0.5,0.0,0.6196135578895886
0.5,0.0,0.6199085319224859
0.5,0.0,0.6051567315783566
0.5,0.0,0.6047136175888149
0.5,0.0,0.6579043391795402
0.5,0.0,0.6250883396848459
0.5,0.0,0.7770423524060598
0.5,0.0,0.7057322453070973
0.5,0.0,0.6298986828982335
0.5,0.0,0.6374671266490877
0.5,0.0,0.6325658882583579
0.5,0.0,0.7328332105264246
0.5,0.0,0.706178199770931
0.5,0.0,0.6932682441140984
0.5,0.0,0.7299921681396336
0.5,0.0,0.7315109697435289
0.5,0.0,0.6806139311435399
0.5,0.0,0.6914744845987428
0.5,0.0,0.7204795820487688
0.5,0.0,0.7154714200900498
0.5,0.0,0.676692372336098
0.5,0.0,0.7676858300884343
0.5,0.0,0.6923272355593874
0.5,0.0,0.7323794447582878
0.5,0.0,0.7448654596270493
0.525,0.0,0.6844826571291516
0.525,0.0,0.7096115585150706
0.525,0.0,0.5986832906670423
0.525,0.0,0.6429969620006211
0.525,0.0,0.5513533196828614
0.525,0.0,0.6085901832834727
0.525,0.0,0.6890026203265422
0.525,15.569365389128276,0.6227479308920082
0.525,0.0,0.6623467535729134
0.525,0.0,0.5779427154822109
0.525,0.0,0.7088915425491977
0.525,0.0,0.6336890117933881
0.525,0.0,0.6247273154023415
0.525,0.0,0.6721763590688403
0.525,0.0,0.595333341804923
0.525,0.0,0.5994085205632591
0.525,0.0,0.676344249786825
0.525,0.0,0.6736461766935724
0.525,0.0,0.6505298998228257
0.525,0.0,0.7097571973787657
0.525,49.68373625038439,0.8021413513444323
0.525,0.0,0.6226256484737404
0.525,0.0,0.7020267755814148
0.525,0.0,0.6279617634785647
0.525,34.870645379410334,0.6148873443602293
0.525,0.0,0.7082469390475477
0.525,0.0,0.7069329543685018
0.525,0.0,0.781442815179121
0.525,0.0,0.7077359158726267
0.525,0.0,0.7245972553169665
0.525,0.0,0.7066819105453669
0.55,0.0,0.7547186591637212
0.55,0.0,0.7822958096089884
0.55,0.0,0.760521017734464
0.55,0.0,0.7275260683593776
0.55,0.0,0.7550741242322543
0.55,0.0,0.78769981194939
0.55,0.0,0.7463924986063925
0.55,0.0,0.715385123775848
0.55,0.0,0.8770753355450415
0.55,0.0,0.7788062869413496
0.55,0.0,0.798056181217775
0.55,0.0,0.8247665812219611
0.55,0.0,0.7568465801904205
0.55,0.0,0.6882704295974433
0.55,0.0,0.7149342895228463
0.55,0.0,0.723875977737836
0.55,16.446697294395797,0.7589343287949905
0.55,0.0,0.7950761179034961
0.55,21.20102428972191,0.6859551590020895
0.55,0.0,0.720265329130749
0.55,0.8029949407952655,0.7386146682006182
0.55,0.0,0.693235862707171
0.55,0.0,0.7362281454001418
0.55,0.0,0.6985770905657197
0.55,0.0,0.6914125404093763
0.55,0.0,0.6851922592522638
0.55,0.0,0.7312942415550547
0.55,0.0,0.7652763977703027
0.55,0.0,0.7422715385036568
0.5750000000000001,0.0,0.7545151188916022
0.5750000000000001,0.0,0.71002523486195
0.5750000000000001,0.0,0.6806241568509906
0.5750000000000001,0.0,0.7390368063800046
0.5750000000000001,0.0,0.7804645558329799
0.5750000000000001,0.0,0.7718783701433269
0.5750000000000001,0.0,0.7923070612509037
0.5750000000000001,0.0,0.7432293464348967
0.5750000000000001,0.0,0.7670041162583706
0.5750000000000001,0.0,0.9276278246134199
0.5750000000000001,0.0,0.746177758749922
0.5750000000000001,0.0,0.783075519802124
0.5750000000000001,0.0,0.7042489496318506
0.5750000000000001,0.0,0.7680139048691523
0.5750000000000001,0.0,0.764951400170067
0.5750000000000001,0.0,0.6694551278876831
0.5750000000000001,0.0,0.723508339208052
0.5750000000000001,0.0,0.8459337956454407
0.5750000000000001,0.0,0.7857244649703711
0.5750000000000001,0.0,0.7830463034951205
0.5750000000000001,0.0,0.762213282618409
0.5750000000000001,0.0,0.7243288304963786
0.5750000000000001,0.0,0.8275743900595364
0.5750000000000001,0.0,0.7458130418508381
0.5750000000000001,0.0,0.8300370812706419
0.5750000000000001,0.0,0.8530364016124176
0.5750000000000001,0.0,0.7673747981534679
0.5750000000000001,0.0,0.8293170210376367
0.5750000000000001,0.0,0.7575764728344356
0.5750000000000001,0.0,0.777737700512724
0.6000000000000001,0.0,0.753035799880364
0.6000000000000001,0.0,0.8250563095997383
0.6000000000000001,0.0,0.7768435192056238
0.6000000000000001,0.0,0.7925087349256313
0.6000000000000001,0.7237293778872278,0.7809792497746779
0.6000000000000001,0.0,0.678009784312696
0.6000000000000001,0.0,0.7459878527544044
0.6000000000000001,0.0,0.8093385451053304
0.6000000000000001,0.0,0.7428407695517603
0.6000000000000001,6.854183111618244,0.758836332431919
0.6000000000000001,25.93557597407192,0.838123911579773
0.6000000000000001,41.232080611049,0.7430589179773803
0.6000000000000001,0.0,0.6935750153376271
0.6000000000000001,0.0,0.8148058900224419
0.6000000000000001,0.0,0.7307335319298279
0.6000000000000001,30.990822580045847,0.8564790564542399
0.6000000000000001,124.15238339200124,0.7700590463593434
0.6000000000000001,58.44546324229614,0.7756482476235791
0.625,0.0,0.8005819309581614
0.625,0.0,0.8128980651751632
0.625,0.0,0.6954838140618056
0.625,0.0,0.7758876996063889
0.625,0.0,0.7731224978831928
0.625,0.0,0.746866289718287
0.625,0.0,0.766066759742033
0.625,0.0,0.7246799131188612
