,frequency,355.26607692224155,227.52736891479316,228.1048056598934,508.4579820682637,624.7739429956808,509.2412520609261,746.6584998199332,738.8342325716347,744.5957020753282,749.0574701929839,751.4481941798015,751.7890510015766,762.6066413329696,772.3678546621301,762.0475520729605,793.3507163270924,772.0375541653684,772.6979799251832,796.7395251048796,800.0026037919151,800.2124522147473,801.0510283851227,801.3651569565466,805.1203002700619,826.6865440727449,826.1888372150361,827.6803530142745,854.7166023522125,858.2383815524672,851.444148653565,887.258212048309,912.2418726871764,911.7194528327119,1047.003667471031,1047.5534428923963,1000.9177192045671,Max_Oxygen_LifeTime
0,0.2,15.69369144317657,9.443991310938111,1.2499400264476914,0.0,34.09472118434879,0.0,6.857588637055775,167.3251627441609,5.486070909644621,149.62011571758055,2072.2386026884906,523.670405011532,96.3802912080748,4792.955723582928,28.80187227563426,44.01325070692162,188.14729551485755,3360.21843215733,42.51704954974581,0.0,77.67777674337722,174.18275138121666,365.0730823508965,5.860121198938582,4381.0016716405225,1542.334026188726,153.73466889981407,18.57783103493294,0.0,0.0,0.0,386.24609886237965,0.0,15.371200602575032,12.332707460205553,5.183311831100884,0.45973694591830416
1,0.2,0.0,14.68252342238626,0.0,0.0,103.66134372582916,0.0,31.63545012242085,318.9907887344103,0.0,269.955841044658,3954.782770303968,1035.7094865079227,245.5262434501219,9278.677520906036,145.3473180624558,0.0,409.3275740839898,6170.143041376828,46.57441268023065,0.0,141.83226804885348,350.8019913575112,782.9773905299162,0.0,8027.4954685642915,2932.078968846373,354.6685463724739,87.3489928380176,0.0,43.41086766798859,0.0,756.83645057435,1.2597144650039114,29.98120426709309,34.01229055510561,0.0,0.971616363897645
2,0.2,6.163256127342147,29.39399076117024,0.0,46.93740292948355,237.87281122634403,100.45878545541277,12.768803178126984,501.1755247414843,0.0,194.2986216938323,5740.641095499591,1444.790079605069,373.06186618761024,13421.714647301882,110.87577426340268,52.35209303032068,564.8067272458171,8794.726002321266,31.496381172713203,0.0,225.3693760939413,634.1838911803071,1069.6000795544371,155.56658538684712,11393.603075842711,4306.491685209629,481.8095065879918,58.73649461938422,0.0,120.45237664699788,0.0,1054.9321550668951,15.863641429577369,0.0,12.812941154658644,0.0,0.9117780783164717
3,0.2,0.0,13.837251274190852,53.54414623491243,0.0,189.46859522545884,114.00457436752404,47.52988217917191,645.4341955012549,0.0,181.74778810558345,8979.366945781054,2026.231284035948,388.8808541932248,21956.105005289966,165.27436303212048,27.2756710232748,729.9617700585322,12613.242483297743,123.14560382785444,57.52195968274785,138.53880430633626,642.4635778650565,1639.2408228839404,90.46880982967376,17140.193704715122,6456.502404202512,735.9030053309287,120.98515463789218,109.91285253933502,163.65402613964864,0.0,1481.5391456991747,25.550452996118505,54.19793059782713,33.293014510093805,0.0,0.9391676774955388
4,0.2,0.0,22.551183964888303,0.0,8.134488149471638,158.22891464941569,106.27315163020528,34.180943707912164,740.6747571168354,0.0,312.88710009550374,9543.845343921508,2277.502572291809,503.2486635149531,21829.00237321757,262.4044755422796,22.87493925067968,882.1312780003489,13718.390292002445,36.021456061415094,121.73674566741028,387.0334549080517,639.7095080103871,1655.9352574802374,66.7843053985361,17751.74164953608,6596.39627495462,844.5322399216454,67.57309640718026,0.0,180.8960713157199,0.0,1739.8311243498713,12.43813412121875,41.83736022591762,36.18366289809091,11.30739465565341,0.8415457954533347
5,0.2,14.014156473494822,56.69363300641087,41.40546230805288,58.785662975395496,168.65207193426428,71.05645670326902,0.0,808.9269553030298,0.0,367.7200652243536,11282.086231331336,2706.7170586420925,515.837478743961,26236.79805966236,133.8203658825797,102.3668610811186,1081.142742312038,16412.72474635511,172.13645354981404,47.75213910767269,382.874935719603,1088.5772070832925,1967.8456367604988,4.289114291108357,21366.93769353797,8034.940772009592,934.740974508874,139.25324398465034,0.0,247.91080602606107,0.0,1941.2821109043357,11.88707373653415,21.31475290688882,45.08890037995712,23.364248378705053,0.8653322467273351
6,0.2,0.0,0.0,0.0,150.91202866441574,216.1287091102069,119.40638593698132,218.1416285106081,1035.1467436849264,0.0,412.6065245490084,13584.762023253965,3290.434434104296,686.309551927731,31745.76289873625,379.1434093216213,0.0,1331.8951240032643,19539.618084897375,35.04156405886749,95.33830942142356,612.1224568481464,1043.3546776086248,2393.244118290768,22.41397340702336,25705.0392206603,9656.002881698943,1128.275224742277,282.22665106871744,0.0,134.79953020843655,0.0,2517.503960456439,65.16637970622456,58.37821515349283,31.678101246081383,0.0,0.7316352996703497
7,0.2,17.042716266833718,63.52285154001659,19.366723030492864,327.6031326019551,347.73129117283634,216.20418602862063,155.78521048036586,1124.9222229999637,83.80409760216112,443.0141923035405,16532.35772738401,4054.240555782558,709.3790834373806,37991.07500136477,321.6547314605769,221.50709615177024,1307.4830165316423,23306.92797421099,197.51339185903527,90.41105965378377,493.08800995794377,1484.4800525461656,3093.796914383516,107.79780189489608,30986.9997569551,11650.160506079685,1406.23971246116,63.98321144729322,0.0,397.4609276318264,0.0,3154.389226575856,70.2858534998729,69.2888910388818,0.0,49.848123049555255,0.6677301296999959
8,0.2,82.29461734502958,69.43608338486871,12.001298362816812,283.41085328291103,251.9207584736987,347.5431195406974,135.8335280742472,1321.009920336801,21.548661677500988,676.858855191504,20999.555602254663,5250.947093771043,951.6042915796412,47629.85346034632,336.3130411809974,21.548661677500988,1865.883222753612,29218.4460445715,105.04972567781724,199.70991804683945,612.2128701590009,1825.8642796382528,3768.707008382939,24.62704191714396,38746.80248132649,14958.23438195528,1781.2277661634291,111.9760812170142,97.35377507870976,543.7189098269442,0.0,4428.33266327353,23.71927061793246,108.66735608680686,35.30310045459715,0.0,0.7000370427067865
